8.949266039558260999e-02|8.062714087997856216e-02|7.821447438734713264e-02|7.330006889360436706e-02|7.002444395430228175e-02|7.902662008250567471e-02|7.763420121663267004e-02|7.628365960988364725e-02|7.475871834919316228e-02|7.508702259512584076e-02|7.732617433972403809e-02|8.577373113971314966e-02|5.829980319044277687e-02|0.000000000000000000e+00|5.829829159454952281e-02|6.282821551315573294e-02|5.753170760133928530e-02|5.753170760133928530e-02|0.000000000000000000e+00|5.829984247880509035e-02|6.254309360227444659e-02|5.736001197309086030e-02|6.282739690954179668e-02|5.735962776132697699e-02|5.735962774801397351e-02|5.735957178808143153e-02|5.735963659015491656e-02|0.000000000000000000e+00|5.829709762180244892e-02|7.634122519997885159e-02|7.634042097781465475e-02|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00
8.062714087997858992e-02|9.237867559510688775e-02|8.961435910304914321e-02|8.398367114990601401e-02|8.023061863760776180e-02|7.119791056044232069e-02|6.994343056659213520e-02|6.872667929436158951e-02|6.735280513176654382e-02|6.764858617762327386e-02|6.966591812825866092e-02|7.727662440510506270e-02|6.679709273339576314e-02|0.000000000000000000e+00|6.679536081998382890e-02|7.198552839358501876e-02|6.591704598390914216e-02|6.591704598390914216e-02|0.000000000000000000e+00|6.679713774809972748e-02|7.165884950825075761e-02|6.572032544328289261e-02|7.198459047718532011e-02|6.571988523204000399e-02|6.571988521678660822e-02|6.571982110060442528e-02|6.571989534768375718e-02|0.000000000000000000e+00|6.679399282379959446e-02|8.746808085108573327e-02|8.746715941225510771e-02|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00
7.821447438734717428e-02|8.961435910304914321e-02|1.052173294466119402e-01|8.689111150227479818e-02|8.300813163422503249e-02|6.906740200861047341e-02|6.785046076181007468e-02|6.667011925175560239e-02|6.533735655759422001e-02|6.562428672506553928e-02|6.758125253659819087e-02|7.496421793340095341e-02|6.910954895464554992e-02|0.000000000000000000e+00|6.910775708392440098e-02|7.447760366455671854e-02|6.819903576571424708e-02|6.819903576571424708e-02|0.000000000000000000e+00|6.910959552771872572e-02|7.413961544539027226e-02|6.799550493410969065e-02|7.447663327832150515e-02|6.799504948314326336e-02|6.799504946736181776e-02|6.799498313153415352e-02|6.799505994898163985e-02|0.000000000000000000e+00|6.910634172892318738e-02|9.823183081092271007e-02|9.822883180103725298e-02|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00
7.330006889360438094e-02|8.398367114990597238e-02|8.689111150227471492e-02|9.281333112278555841e-02|8.866569979426960901e-02|6.472772930060625984e-02|6.358725142961560439e-02|6.248107364497051258e-02|6.123205166961274981e-02|6.150095331739653670e-02|6.333495821139323301e-02|7.025403395106583071e-02|7.381983427276055110e-02|0.000000000000000000e+00|7.381792027387507060e-02|7.955375838378048181e-02|7.284726342362680962e-02|7.284726342362680962e-02|0.000000000000000000e+00|7.381988402010504491e-02|7.919273397105587586e-02|7.262986058298166736e-02|7.955272185913017657e-02|7.262937408993734578e-02|7.262937407308028837e-02|7.262930321601525352e-02|7.262938526909372416e-02|0.000000000000000000e+00|7.381640845281410568e-02|8.914851437748790020e-02|8.914948352427197464e-02|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00
7.002444395430229562e-02|8.023061863760776180e-02|8.300813163422507412e-02|8.866569979426958126e-02|9.243666891442847700e-02|6.183518407436361386e-02|6.074567174560677879e-02|5.968892670493283065e-02|5.849572087809954551e-02|5.875260588037404391e-02|6.050465297732829373e-02|6.711452986641475160e-02|7.695940590129027314e-02|0.000000000000000000e+00|7.695741049966722813e-02|8.293719489816982204e-02|7.594547142848061261e-02|7.594547142848061261e-02|0.000000000000000000e+00|7.695945776439884478e-02|8.256081604832726795e-02|7.571882240356568594e-02|8.293611428992846146e-02|7.571831521987942848e-02|7.571831520230541679e-02|7.571824133167592841e-02|7.571832687448745713e-02|0.000000000000000000e+00|7.695583438056821657e-02|8.516465595273681188e-02|8.516558179040233101e-02|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00
7.902662008250564696e-02|7.119791056044232069e-02|6.906740200861041790e-02|6.472772930060632923e-02|6.183518407436363468e-02|9.224174189263389945e-02|9.041293263608389530e-02|8.863912516168567790e-02|8.612044322509995742e-02|8.691294785198670769e-02|8.775799421488889029e-02|7.857223107315426669e-02|5.148172349833726735e-02|0.000000000000000000e+00|5.148038868145004415e-02|5.548054439182852071e-02|5.080345560420135992e-02|5.080345560420135992e-02|0.000000000000000000e+00|5.148175819198105851e-02|5.522876708597109635e-02|5.065183953732572270e-02|5.547982152275177103e-02|5.065150025858529415e-02|5.065150024682923274e-02|5.065145083133182347e-02|5.065150805489428143e-02|0.000000000000000000e+00|5.147933434213045750e-02|6.741322666958654564e-02|6.741251650006921392e-02|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00
7.763420121663268392e-02|6.994343056659217683e-02|6.785046076181004693e-02|6.358725142961568766e-02|6.074567174560677879e-02|9.041293263608383979e-02|1.116117586483607593e-01|9.347302598357672132e-02|8.896606076565620469e-02|9.082057135932497527e-02|8.735728058325102630e-02|7.735426060961461681e-02|5.057463519098078647e-02|0.000000000000000000e+00|5.057332389305736753e-02|5.450299838746398839e-02|4.990831811811146518e-02|4.990831811811146518e-02|0.000000000000000000e+00|5.057466927333580803e-02|5.425565730158291022e-02|4.975937346843257308e-02|5.450228825506431979e-02|4.975904016765397841e-02|4.975904015610505687e-02|4.975899161128982673e-02|4.975904782659498066e-02|0.000000000000000000e+00|5.057228813079391039e-02|6.622543136053619939e-02|6.622473370393457126e-02|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00
7.628365960988364725e-02|6.872667929436160339e-02|6.667011925175556075e-02|6.248107364497055422e-02|5.968892670493283065e-02|8.863912516168567790e-02|9.347302598357672132e-02|9.816154632962136029e-02|9.172609582378971060e-02|9.461067235516421037e-02|8.696861848940680428e-02|7.617292083670772207e-02|4.969482773497338468e-02|0.000000000000000000e+00|4.969353924867649097e-02|5.355485226292994866e-02|4.904010206017472145e-02|4.904010206017472145e-02|0.000000000000000000e+00|4.969486122442428461e-02|5.331181397687559387e-02|4.889374848431819048e-02|5.355415448414940771e-02|4.889342098171311352e-02|4.889342097036508683e-02|4.889337327004613515e-02|4.889342850741748570e-02|0.000000000000000000e+00|4.969252150476077129e-02|6.507335921867526962e-02|6.507267369866105711e-02|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00
7.475871834919317616e-02|6.735280513176652994e-02|6.533735655759420613e-02|6.123205166961283308e-02|5.849572087809954551e-02|8.612044322509998517e-02|8.896606076565620469e-02|9.172609582378971060e-02|1.058991850682681757e-01|9.748353068572807034e-02|8.943277992118069120e-02|7.526082354222972393e-02|4.870140799549686761e-02|0.000000000000000000e+00|4.870014526656305659e-02|5.248426906931318719e-02|4.805977055218892124e-02|4.805977055218892124e-02|0.000000000000000000e+00|4.870144081548007098e-02|5.224608921706006687e-02|4.791634264360653678e-02|5.248358523941312054e-02|4.791602168791121719e-02|4.791602167679005764e-02|4.791597493001979041e-02|4.791602906317371513e-02|0.000000000000000000e+00|4.869914786776052829e-02|6.377251640447668957e-02|6.377184458828528968e-02|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00
7.508702259512584076e-02|6.764858617762328774e-02|6.562428672506551153e-02|6.150095331739659221e-02|5.875260588037405085e-02|8.691294785198674933e-02|9.082057135932497527e-02|9.461067235516421037e-02|9.748353068572805646e-02|1.020975462340213136e-01|8.749382119639183275e-02|7.525254833139680133e-02|4.891528109793741308e-02|0.000000000000000000e+00|4.891401282370696352e-02|5.271475467367634643e-02|4.827082589234515941e-02|4.827082589234515941e-02|0.000000000000000000e+00|4.891531406205016502e-02|5.247552885035097758e-02|4.812676811754233730e-02|5.271406784072507623e-02|4.812644575236434130e-02|4.812644574119433888e-02|4.812639878913480690e-02|4.812645316001543799e-02|0.000000000000000000e+00|4.891301104480978018e-02|6.405257454848614640e-02|6.405189978200193091e-02|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00|0.000000000000000000e+00
