0.88910445|0.13284169|0.01116721|0.20426828|0.05690330|0.62621463|0.27569487|0.10263939
0.13284169|1.13462337|0.05537136|0.83338747|0.13780532|0.30397449|0.53215156|0.22023928
0.01116721|0.05537136|0.47595927|0.12007004|0.42561324|0.08556785|0.18476871|0.37526721
0.20426828|0.83338747|0.12007004|6.62061306|0.79225433|1.83436987|4.00783865|1.46443862
0.05690330|0.13780532|0.42561324|0.79225433|3.66243723|0.65253189|1.44670334|3.19926122
0.62621463|0.30397449|0.08556785|1.83436987|0.65253189|8.99987918|3.36476524|1.21949592
0.27569487|0.53215156|0.18476871|4.00783865|1.44670334|3.36476524|7.48352574|2.70863796
0.10263939|0.22023928|0.37526721|1.46443862|3.19926122|1.21949592|2.70863796|6.02325523
